"sep=	"
Shimmer_BFED_Timestamp_Unix_CAL	Shimmer_BFED_Accel_LN_X_CAL	Shimmer_BFED_Accel_LN_Y_CAL	Shimmer_BFED_Accel_LN_Z_CAL	Shimmer_BFED_Accel_WR_X_CAL	Shimmer_BFED_Accel_WR_Y_CAL	Shimmer_BFED_Accel_WR_Z_CAL	Shimmer_BFED_Gyro_X_CAL	Shimmer_BFED_Gyro_Y_CAL	Shimmer_BFED_Gyro_Z_CAL	Shimmer_BFED_Pressure_BMP180_CAL	Shimmer_BFED_Temperature_BMP180_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	deg/s	deg/s	deg/s	kPa	Degrees Celsius	
1512129073574.74	-9.46987951807229	-0.662650602409639	0.819277108433735	-9.6137339055794	-0.765174739423666	0.333537706928265	-2.53435114503817	-2.30534351145038	1.84732824427481	102.430841508102	26.9098182449714	
1512129073578.64	-9.48192771084337	-0.807228915662651	0.987951807228916	-9.73145309625996	-0.980993255671367	0.490496627835684	-2.94656488549618	-3.72519083969466	3.06870229007634	102.42788620301	26.9098182449714	
1512129073582.55	-9.46987951807229	-0.963855421686747	1.03614457831325	-9.73145309625996	-1.03004291845494	0.549356223175966	-3.40458015267176	-5.46564885496183	5.09923664122137	102.42788620301	26.9098182449714	
1512129073586.46	-9.49397590361446	-0.951807228915663	0.939759036144578	-9.75107296137339	-1.15757204169221	0.510116492949111	-4.04580152671756	-7.06870229007634	6.79389312977099	102.42788620301	26.9098182449714	
1512129073590.36	-9.49397590361446	-0.795180722891566	0.72289156626506	-9.65297363580625	-1.09871244635193	0.362967504598406	-4.99236641221374	-8.38167938931298	8.56488549618321	102.42788620301	26.9098182449714	
1512129073594.27	-9.3855421686747	-0.867469879518072	1.08433734939759	-9.66278356836297	-0.951563458001226	0.206008583690987	-5.25190839694657	-8.94656488549618	9.66412213740458	102.42788620301	26.9098182449714	
1512129073598.18	-9.5421686746988	-0.228915662650602	0.481927710843373	-9.77069282648682	-0.618025751072961	0.274678111587983	1.89312977099237	-0.549618320610687	8.06106870229008	102.42788620301	26.9098182449714	
1512129073602.08	-9.50602409638554	-0.180722891566265	0.518072289156627	-9.62354383813611	-0.441446965052115	0.206008583690987	0.83969465648855	-1.3587786259542	10.6259541984733	102.430841508102	26.9098182449714	
1512129073605.99	-9.53012048192771	-0.120481927710843	0.602409638554217	-9.69221336603311	-0.353157572041692	0.245248313917842	0.854961832061069	-1.37404580152672	12.0610687022901	102.430841508102	26.9098182449714	
1512129073609.89	-9.6144578313253	-0.144578313253012	0.674698795180723	-9.6824034334764	-0.441446965052115	0.313917841814837	0.442748091603053	-1.54198473282443	13.4656488549618	102.430841508102	26.9098182449714	
1512129073613.8	-9.60240963855422	-0.240963855421687	0.807228915662651	-9.7608828939301	-0.333537706928265	0.313917841814837	-0.0763358778625954	-1.70992366412214	14.2290076335878	102.42788620301	26.9098182449714	
1512129073617.71	-9.50602409638554	-0.228915662650602	1.01204819277108	-9.6137339055794	-0.421827099938688	0.48068669527897	0.0763358778625954	-1.98473282442748	15.0381679389313	102.42788620301	26.9098182449714	
1512129073621.61	-9.46987951807229	-0.289156626506024	1.19277108433735	-9.6824034334764	-0.362967504598406	0.559166155732679	0.305343511450382	-1.54198473282443	14.5496183206107	102.42788620301	26.9098182449714	
