"sep=	"
Shimmer_CE9F_Timestamp_Unix_CAL	Shimmer_CE9F_Accel_LN_X_CAL	Shimmer_CE9F_Accel_LN_Y_CAL	Shimmer_CE9F_Accel_LN_Z_CAL	Shimmer_CE9F_Gyro_X_CAL	Shimmer_CE9F_Gyro_Y_CAL	Shimmer_CE9F_Gyro_Z_CAL	Shimmer_CE9F_Mag_X_CAL	Shimmer_CE9F_Mag_Y_CAL	Shimmer_CE9F_Mag_Z_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	deg/s	deg/s	deg/s	local_flux	local_flux	local_flux	
1512153329770.23	-3.498204871042	4.80380982203936	7.57082502497959	-45.1295258294198	28.6227885883529	23.3300299849545	-0.0781818181818182	0.377272727272727	0.0326530612244898	
1512153329774.14	-3.49929792416798	4.71972467429026	7.54560486013092	-45.8112407211029	30.3493819785738	22.1140264922017	-0.0809090909090909	0.380909090909091	0.0336734693877551	
1512153329778.05	-3.52465809935618	4.63551516104598	7.53282124479914	-45.2507195879412	30.6995466809167	20.6094213887681	-0.0818181818181818	0.361818181818182	0.0326530612244898	
1512153329781.95	-3.54989947655721	4.52684586645894	7.55637720952772	-43.0692319345554	30.8412909593647	18.7549667285372	-0.0818181818181818	0.384545454545455	0.0336734693877551	
1512153329785.86	-3.53880338905711	4.38191730201259	7.59140232886192	-39.751552795031	30.2721533731135	16.6520959933036	-0.0818181818181818	0.366363636363636	0.0357142857142857	
1512153329789.76	-3.52746206678541	4.28542059242758	7.60251907049457	-35.9188001817906	28.3636882683249	12.6652047129085	-0.0818181818181818	0.366363636363636	0.0357142857142857	
1512153329793.67	-3.46661510979944	4.26121076134471	7.6138636245651	-31.8588092713225	26.0351684612165	9.39747034675511	-0.0790909090909091	0.366363636363636	0.0346938775510204	
1512153329797.58	-3.39394018039719	4.18869222162609	7.63680193377633	-28.9956067262536	23.8564720563409	7.6204436891377	-0.0854545454545455	0.387272727272727	0.0408163265306122	
1512153329801.48	-3.34553046335786	4.14038717079903	7.64802990804889	-26.8898651719436	21.7089961961704	7.02571377139973	-0.0836363636363636	0.39	0.0357142857142857	
1512153329805.39	-3.34601615865278	4.10436809704313	7.63547945231306	-24.7689743978185	20.0811509696661	6.1814730763386	-0.0827272727272727	0.388181818181818	0.0377551020408163	
1512153329809.3	-3.35881647650854	4.06846973097373	7.61085822792848	-23.0874109983336	18.6021611040012	5.61482045255236	-0.0854545454545455	0.389090909090909	0.0377551020408163	
1512153329813.2	-3.3718620291359	3.98413951004297	7.61014538124545	-21.1180124223602	17.4482620430048	5.24042098922008	-0.0854545454545455	0.391818181818182	0.0397959183673469	
1512153329817.11	-3.48197607001214	3.89931182713153	7.65917873262997	-19.1486138463869	18.2585963218999	4.29701249021511	-0.0854545454545455	0.391818181818182	0.0397959183673469	
1512153329821.01	-5.43933940513455	3.13881453253453	7.80529373449864	-16.8004847750341	30.8998139715494	0.0879095006489168	-0.0845454545454546	0.373636363636364	0.0408163265306122	
1512153329824.92	-4.19644416121168	4.19846406486355	7.8644368871388	-24.0266626268747	77.2356021724962	-27.3747568759995	-0.0845454545454546	0.392727272727273	0.0459183673469388	
1512153329828.83	-3.36933671621622	3.85988977203234	7.98692641122395	-22.8904711407362	83.6776962521173	-16.478465872356	-0.0836363636363636	0.394545454545455	0.0459183673469388	
1512153329832.73	-3.47281607974412	3.69548945801513	7.55948793342637	-15.6794425087108	85.7594111345556	-7.56788346468055	-0.0918181818181818	0.38	0.0428571428571429	
1512153329836.64	-3.56721181159648	3.91135029248192	7.66015147469932	-9.96818663838812	92.577554506473	-5.67883288209913	-0.0936363636363636	0.398181818181818	0.0418367346938776	
1512153329840.55	-3.37837313424878	4.10009699577278	8.06258957934899	-7.18073019239509	95.47730046723	-6.69709663514572	-0.0918181818181818	0.385454545454545	0.0448979591836735	
1512153329844.45	-3.49655697681604	4.26667004814675	8.27275422146914	-4.68110892289047	91.1094847619991	-6.98361841427389	-0.0918181818181818	0.385454545454545	0.0448979591836735	
1512153329848.36	-3.45852387540616	4.30171736406295	8.38248046117518	-5.40827147401909	87.6745655789091	-10.0855959488316	-0.0954545454545455	0.385454545454545	0.0459183673469388	
1512153329852.26	-3.48328433156054	4.16822250726499	8.4789540927785	-7.6200575670353	83.2300373872609	-12.7048255726567	-0.0981818181818182	0.387272727272727	0.0469387755102041	
1512153329856.17	-3.75801483503607	1.76523521540048	9.01864713465071	-11.5437054991668	77.7875902247319	-11.2835284245485	-0.0981818181818182	0.391818181818182	0.0448979591836735	
1512153329860.08	-2.56495201944969	3.20321395624992	8.59426702561066	-19.5727920012119	65.5222669492839	19.6839510005574	-0.0990909090909091	0.409090909090909	0.0459183673469388	
1512153329863.98	-1.94012909209498	3.66276912540011	8.42188264071154	-20.0121193758521	69.1934912072202	23.9855249052175	-0.101818181818182	0.411818181818182	0.0459183673469388	
1512153329867.89	-2.31911948258706	3.49334176298505	8.49714900269962	-17.5882442054234	72.2967244069309	19.8405239268114	-0.103636363636364	0.394545454545455	0.0448979591836735	
1512153329871.8	-2.93413973240542	3.32828060486607	8.13579493508003	-15.2249659142554	75.2138738790873	21.0237947292941	-0.103636363636364	0.394545454545455	0.0448979591836735	
1512153329875.7	-3.14385521324747	3.26985378043769	7.95438099237588	-13.1343735797606	88.2421527901931	26.7782980662811	-0.102727272727273	0.417272727272727	0.0479591836734694	
1512153329879.61	-2.88583640030773	3.46263138889548	7.95372858033106	-10.7256476291471	100.207739485974	33.5779396491107	-0.110909090909091	0.4	0.0459183673469388	
1512153329883.51	-2.54161809399107	3.61805726196778	8.07379187551081	-8.43811543705499	108.098886522622	38.7866976454697	-0.111818181818182	0.401818181818182	0.0469387755102041	
1512153329887.42	-3.42189540190994	1.78280306820765	8.46668113104264	-7.77154976518709	111.872562892135	41.0465833373708	-0.115454545454545	0.400909090909091	0.0459183673469388	
1512153329891.33	-3.64490121476111	3.1734028008062	9.16574401576543	-25.0416603544917	102.296166421075	-1.12352934267407	-0.117272727272727	0.404545454545455	0.0479591836734694	
1512153329895.23	-2.70159373753327	3.55851298433222	9.20894253063329	-45.144675049235	87.401724651084	-47.4544642851227	-0.120909090909091	0.409090909090909	0.0489795918367347	
1512153329899.14	-2.31707795526298	3.35741080560525	8.83723269248673	-59.4606877745796	72.8953903259148	-58.3672174665327	-0.120909090909091	0.409090909090909	0.0489795918367347	
1512153329903.05	-1.95342465374222	3.46916241364119	8.50544538286896	-66.8535070443872	68.35322164102	-50.7093356168957	-0.119090909090909	0.430909090909091	0.0540816326530612	
1512153329906.95	-1.72270688747103	3.45799206821786	8.41766064809347	-67.3988789577337	75.5842964748931	-32.8454738913321	-0.12	0.411818181818182	0.0540816326530612	
1512153329910.86	-1.50309762174547	3.43355423372718	8.45180554294497	-61.5058324496288	87.0909909279281	-15.6075988760999	-0.122727272727273	0.414545454545455	0.0581632653061225	
1512153329914.76	-1.34795749845017	3.42481511180744	8.12089845780989	-53.7948795637025	95.7305273421564	-6.53869113366734	-0.120909090909091	0.44	0.0663265306122449	
1512153329918.67	-1.78243692008963	3.87051022688389	8.12970020317705	-50.5832449628844	112.88403239871	-10.8168122387715	-0.127272727272727	0.421818181818182	0.0673469387755102	
1512153329922.58	-1.97052705406717	4.00944608144049	8.69394607281849	-48.5532495076503	125.308661492484	-21.3840656412889	-0.128181818181818	0.444545454545455	0.0673469387755102	
1512153329926.48	-1.81947146910947	4.27242195964331	8.90238234892167	-43.5237085290108	122.611146937392	-27.9540057742868	-0.128181818181818	0.444545454545455	0.0673469387755102	
1512153329930.39	-1.51364456786353	4.44184200644101	8.82784754866987	-39.9939403120739	113.74978776256	-28.6026584287243	-0.131818181818182	0.428181818181818	0.0653061224489796	
1512153329934.3	-1.25173732801548	4.95927898652605	8.89137845582834	-39.9636418724436	107.096499322767	-26.3237015334533	-0.136363636363636	0.429090909090909	0.0714285714285714	
1512153329938.2	-1.33968685515156	5.78929297918377	9.02250931053847	-42.3875170428723	105.387191533869	-24.252764942682	-0.14	0.430909090909091	0.0714285714285714	
1512153329942.11	-1.79170093021016	5.86311491806254	8.869231085312	-39.9333434328132	100.606024691875	-27.4799146654824	-0.14	0.454545454545455	0.073469387755102	
1512153329946.01	-2.0844918273253	5.65633582026198	9.06521315452465	-41.7058021511892	102.367585197619	-34.4384505788238	-0.144545454545455	0.454545454545455	0.073469387755102	
1512153329949.92	-2.18021438887937	5.88570677843866	9.01968360191708	-48.1593697924557	104.429278344946	-41.0784933782153	-0.146363636363636	0.459090909090909	0.0795918367346939	
1512153329953.83	-1.9493759149217	5.87441450605928	8.94409156274639	-58.3244962884411	106.228389411759	-45.7254909379477	-0.15	0.440909090909091	0.0826530612244898	
1512153329957.73	-1.67280620941916	5.52544532324521	8.90125080800957	-72.322375397667	107.26402334864	-51.1047956951362	-0.15	0.440909090909091	0.0826530612244898	
1512153329961.64	-1.60329259625733	5.16404263174314	8.89694164496293	-88.7895773367671	110.410387837808	-57.1367025350425	-0.154545454545455	0.445454545454545	0.0857142857142857	
1512153329965.55	-1.82658133840652	4.44983371612017	9.23349585786234	-103.044993182851	112.335386767209	-61.3930717978915	-0.152727272727273	0.467272727272727	0.0887755102040816	
1512153329969.45	-1.21004483140473	3.91982788842593	9.22203043451538	-112.66474776549	112.572153556619	-58.9949538076442	-0.154545454545455	0.468181818181818	0.0959183673469388	
1512153329973.36	-0.313865545458188	3.74360248123142	8.77228199734007	-122.572337524617	127.593300609713	-56.8333623853146	-0.161818181818182	0.454545454545455	0.102040816326531	
1512153329977.26	0.0953935056726826	3.45695446982189	8.52142048769027	-132.828359339494	109.462560131836	-56.320591969773	-0.161818181818182	0.46	0.106122448979592	
1512153329981.17	0.1765089534723	3.24218975868997	8.31114461293022	-130.404484169065	92.9986551651237	-55.6460851557106	-0.163636363636364	0.480909090909091	0.111224489795918	
1512153329985.08	0.0903037309974375	3.2065279309153	8.26286955907235	-124.405393122254	75.067006585768	-55.572540138908	-0.163636363636364	0.480909090909091	0.111224489795918	
1512153329988.98	-0.238567937851364	3.23046708415575	8.27859278924446	-115.906680805938	58.4890153995892	-53.7063055678196	-0.164545454545455	0.480909090909091	0.114285714285714	
1512153329992.89	-0.418323938373172	3.40981260215553	8.41633014589309	-109.619754582639	43.9540903992709	-48.8016067489797	-0.17	0.488181818181818	0.123469387755102	
1512153329996.8	-0.622718732513223	3.46771026359466	8.65066038752205	-102.181487653386	33.3774335348253	-44.5126309070061	-0.170909090909091	0.47	0.129591836734694	
1512153330000.7	-0.261577904856763	3.88609860290462	8.98050115532152	-98.1820936221784	27.4391530766248	-40.7697566162139	-0.170909090909091	0.492727272727273	0.13469387755102	
1512153330004.61	-1.10929116701427	3.17438797061107	9.06722703527869	-99.1819421299803	23.1808686042536	-42.731519861416	-0.171818181818182	0.493636363636364	0.138775510204082	
1512153330008.51	-1.38191995825743	2.95970982761794	8.84829434663924	-97.2731404332677	24.0802696063017	-32.3063743590278	-0.169090909090909	0.473636363636364	0.144897959183673	
1512153330012.42	-1.05591524753515	3.34012460406656	9.36103356924772	-92.6071807301924	32.5181231243413	-27.1268677025925	-0.169090909090909	0.473636363636364	0.144897959183673	
1512153330016.33	-0.796213210932176	3.44601274478615	9.6155929912645	-90.4559915164369	37.2479225313279	-19.5350641293157	-0.17	0.494545454545455	0.148979591836735	
1512153330020.23	-0.613313081463759	3.3365106890893	9.72242506697382	-90.3044993182851	41.5716150490167	-14.7270767730558	-0.173636363636364	0.479090909090909	0.147959183673469	
1512153330024.14	-0.492833883153932	3.19195887893713	9.7197747568892	-88.4108468413877	45.6744043104586	-12.3759317749044	-0.173636363636364	0.5	0.153061224489796	
1512153330028.05	-0.359432704452202	3.09535243509169	9.74186492456617	-85.062869262233	49.7599212805279	-10.1612387942559	-0.177272727272727	0.480909090909091	0.157142857142857	
1512153330031.95	-0.262490652987737	3.02295826086824	9.75236668426051	-80.8665353734282	52.7969113542247	-7.4714783363378	-0.179090909090909	0.502727272727273	0.163265306122449	
1512153330035.86	-0.166273802491852	2.93912672118771	9.70178571255387	-76.5490077261021	54.959353134274	-5.23198991829658	-0.18	0.479090909090909	0.161224489795918	
1512153330039.76	-0.00750671950398826	2.99974335374671	9.66421884219592	-74.1554309953037	57.5079327820745	-2.39723629514529	-0.18	0.479090909090909	0.161224489795918	
1512153330043.67	0.318591537104569	3.01511530207546	9.3318432864302	-74.1099833358582	60.5793630956396	-1.60435502146474	-0.180909090909091	0.503636363636364	0.166326530612245	
1512153330047.58	0.636955379291217	2.94079224340733	9.53523349059238	-63.4903802454173	67.434547888089	5.36266422926533	-0.183636363636364	0.509090909090909	0.169387755102041	
1512153330051.48	0.883741164600222	3.07174858098037	9.69261178148087	-50.886229359188	66.1798253650133	10.6665360375001	-0.189090909090909	0.510909090909091	0.174489795918367	
1512153330055.39	0.982254325688336	3.02210721071502	9.83747169958197	-41.7663990304499	64.2239824842488	13.1280870679494	-0.188181818181818	0.49	0.176530612244898	
1512153330059.3	0.887123844370839	3.10484140779112	9.99778693173176	-34.9189516739888	62.6037771340272	15.0291184781938	-0.19	0.511818181818182	0.176530612244898	
1512153330063.2	0.243018139537161	3.09041317410219	10.2357910235164	-28.1623996364187	59.4859093754904	13.7719167414617	-0.19	0.494545454545455	0.178571428571429	
1512153330067.11	0.124838116368531	3.30566193524961	10.3976618967254	-23.9812149674292	57.0463897756294	7.3299617114022	-0.19	0.494545454545455	0.178571428571429	
1512153330071.01	0.223610834973079	3.48698632774605	10.3375118037082	-20.6635358279049	51.9341010066568	1.86950097113328	-0.194545454545455	0.494545454545455	0.179591836734694	
1512153330074.92	0.357991997911546	3.57193837615265	10.2760419028068	-18.5274958339645	49.1853197060207	-0.993286616562772	-0.195454545454545	0.516363636363636	0.180612244897959	
1512153330078.83	0.590044232681681	3.64460932456633	10.2378627240896	-16.2096652022421	46.9987587037474	-3.43622910074067	-0.197272727272727	0.494545454545455	0.180612244897959	
1512153330082.73	0.785875891038559	3.70474190710982	10.2487008552827	-14.9522799575822	46.0553876307499	-5.98782033356061	-0.197272727272727	0.515454545454546	0.180612244897959	
1512153330086.64	0.944881524850431	3.72860790417664	10.2717397028177	-13.4828056355098	44.1453044050078	-8.15036068127044	-0.198181818181818	0.516363636363636	0.18265306122449	
1512153330090.55	1.11645083539337	3.84946075719178	10.2346471723887	-11.3770640811998	39.8414435672639	-10.0664231325686	-0.2	0.520909090909091	0.185714285714286	
1512153330094.45	1.12949829772004	3.95812883250926	10.2112131346162	-8.01393728222996	35.3603329356235	-10.9555942785239	-0.2	0.520909090909091	0.185714285714286	
1512153330098.36	1.09364748316349	4.04257610331783	10.2002209935186	-4.83260112104227	31.650204773693	-11.9727388321926	-0.204545454545455	0.519090909090909	0.186734693877551	
1512153330102.26	1.11779580723853	4.06716025015577	10.1514448639414	-1.36342978336616	29.2644154538058	-13.7690144347603	-0.202727272727273	0.52	0.187755102040816	
1512153330106.17	1.2277824564807	4.06692736966972	10.1747329125465	1.772458718376	27.8777421472112	-15.938192837284	-0.201818181818182	0.521818181818182	0.185714285714286	
1512153330110.08	1.42288700416968	4.09128473236941	10.1486351967942	3.31767913952431	25.0031217340127	-18.4428295561182	-0.202727272727273	0.521818181818182	0.185714285714286	
1512153330113.98	1.56597442750973	5.91975856810372	10.433781743845	4.07514013028329	20.8846301786159	-21.7969805811601	-0.205454545454545	0.521818181818182	0.187755102040816	
1512153330117.89	1.22876244071744	4.24848586192177	10.0911728439681	5.80215118921375	8.90001185463797	-47.5451598877253	-0.205454545454545	0.52	0.187755102040816	
1512153330121.8	0.952974242933179	3.76926142153192	9.82084579861525	0.212089077412513	3.00908748571684	-53.9464495193319	-0.205454545454545	0.52	0.187755102040816	
1512153330125.7	1.22882256686576	3.45753058203422	9.66862854356632	-2.56021814876534	3.04782172325546	-51.080719161031	-0.204545454545455	0.523636363636364	0.186734693877551	
1512153330129.61	1.77730541113943	3.43349144868981	9.66290332379014	-3.48432055749129	5.55817863260257	-44.8704257469345	-0.206363636363636	0.522727272727273	0.188775510204082	
1512153330133.51	2.14288048714744	3.42160295349536	9.64693356612689	-2.98439630359036	7.41483070286612	-41.3078477592224	-0.207272727272727	0.521818181818182	0.187755102040816	
1512153330137.42	2.15263828674996	3.14415738643855	9.68064689831396	-2.52991970913498	6.54952533763739	-40.3576079287099	-0.204545454545455	0.520909090909091	0.189795918367347	
1512153330141.33	2.08069524226389	3.31329578196777	9.63427722490923	-2.15118921375549	4.08570749072732	-36.7963938627636	-0.206363636363636	0.524545454545455	0.190816326530612	
1512153330145.23	1.93680342419381	3.57855900986606	9.61397853146648	-2.37842751098318	3.69805550796423	-34.6843392679143	-0.207272727272727	0.524545454545455	0.191836734693878	
1512153330149.14	1.75547631404836	3.73515172390774	9.61735772970835	-2.06029389486441	3.51129105829849	-33.8310825338196	-0.207272727272727	0.524545454545455	0.191836734693878	
1512153330153.05	1.65792881445214	3.7838176785247	9.5700393764456	-2.31783063172247	4.71495076594826	-33.1996159442081	-0.205454545454545	0.505454545454546	0.191836734693878	
1512153330156.95	1.71853626576445	3.78418955574065	9.53285165485098	-2.10574155430995	6.16455952969417	-33.1551921779226	-0.204545454545455	0.524545454545455	0.192857142857143	
1512153330160.86	1.85170653243942	3.82168516493428	9.39774856681275	-0.469625814270565	7.70962762563187	-32.2561326596518	-0.204545454545455	0.504545454545455	0.194897959183673	
1512153330164.76	1.9729309835606	3.9441181912998	9.20263870134568	2.77230722617785	10.5169893925741	-31.4925755543151	-0.205454545454545	0.526363636363636	0.193877551020408	
1512153330168.67	2.0565889315737	3.82414443163777	9.15182189646406	6.65050749886381	14.9162320407891	-33.3913121382624	-0.204545454545455	0.504545454545455	0.191836734693878	
1512153330172.58	2.05634465165176	3.78788150396978	9.16365683193781	9.63490380245417	19.3296028327039	-34.2588194902795	-0.205454545454545	0.523636363636364	0.194897959183673	
1512153330176.48	2.10463461585426	3.75186730729213	9.15061866837779	11.8921375549159	24.1610214996787	-33.1088911205322	-0.205454545454545	0.523636363636364	0.194897959183673	
1512153330180.39	2.1530462425929	3.72790011085179	9.13769975819479	13.4979548553249	29.4763668230288	-31.2400591026373	-0.206363636363636	0.505454545454546	0.194897959183673	
1512153330184.3	2.21328870629679	3.69213098735579	9.10015427646913	18.6638388123012	38.983783792859	-24.8096518707945	-0.208181818181818	0.525454545454546	0.195918367346939	
1512153330188.2	2.25084566090831	3.81284850144971	9.07659563816151	21.2846538403272	43.9900457718813	-21.681283544268	-0.21	0.527272727272727	0.193877551020408	
1512153330192.11	2.22779898360614	3.98186984710113	9.04193095253739	23.3297985153765	49.786956020821	-20.98143459862	-0.210909090909091	0.528181818181818	0.194897959183673	
1512153330196.01	2.1192656008501	4.04148424008142	9.10458804005085	25.6173307074686	54.1177222065954	-20.9255360930045	-0.208181818181818	0.506363636363636	0.201020408163265	
1512153330199.92	2.04755442324045	4.08868950976493	9.20333818013354	27.4352370852901	57.3564280481396	-20.9150614705011	-0.212727272727273	0.528181818181818	0.197959183673469	
1512153330203.83	2.0237739513228	4.13675314521902	9.21625174315847	27.2685956673231	58.3933823261009	-20.0844543595161	-0.212727272727273	0.528181818181818	0.197959183673469	
1512153330207.73	1.9264669122499	4.17300631873052	9.2053922233331	26.7838206332374	59.5582526436705	-19.1909043280689	-0.212727272727273	0.531818181818182	0.192857142857143	
1512153330211.64	1.89049443515721	4.24540658930178	9.19428082885852	25.1325556733828	60.7886797635627	-19.4613793008062	-0.220909090909091	0.532727272727273	0.189795918367347	
1512153330215.55	1.8894042465802	4.19782822313276	9.1328403373265	23.1025602181488	61.5716661304465	-20.6849842900387	-0.22	0.53	0.193877551020408	
1512153330219.45	1.87636251335147	4.16217371097545	9.08383372173234	20.9665202242084	61.6388715132143	-22.2513553060512	-0.22	0.533636363636364	0.189795918367347	
1512153330223.36	1.63345274190524	4.19768069151594	9.1475934990083	17.3155582487502	62.9881642944328	-25.2956360351373	-0.221818181818182	0.533636363636364	0.188775510204082	
1512153330227.26	1.53614856738131	4.27044064660753	9.10051365249958	12.5132555673383	63.1124199725621	-29.2012437842408	-0.226363636363636	0.534545454545455	0.191836734693878	
1512153330231.17	1.67028067614956	4.25828513137934	9.11124589821083	9.4682623844872	61.1647226327706	-33.9582755239098	-0.226363636363636	0.534545454545455	0.191836734693878	
1512153330235.08	1.80404493276041	4.17348183385911	9.1578407104744	6.15058324496288	58.792565998352	-36.9228940286761	-0.228181818181818	0.532727272727273	0.192857142857143	
1512153330238.98	1.83857082731456	4.12688254114716	8.99849287323589	1.56036964096349	55.4063705974049	-40.2919320140119	-0.232727272727273	0.533636363636364	0.190816326530612	
1512153330242.89	1.65894030872752	4.3669507681577	9.0880557143504	-5.93849416755037	54.1937108696095	-48.3384960095355	-0.230909090909091	0.535454545454545	0.189795918367347	
1512153330246.8	1.58431495934836	4.19804159530584	9.11150312001811	-11.5891531586123	53.3865228136189	-57.5673709191962	-0.232727272727273	0.533636363636364	0.188775510204082	
1512153330250.7	1.69210786354133	3.93228700177469	9.18093837674819	-17.0580215118921	50.0860088449851	-61.7220088524245	-0.233636363636364	0.536363636363636	0.193877551020408	
1512153330254.61	1.70394156505553	3.95699185629911	9.12009147852219	-22.451143766096	48.5016615551905	-63.3766351946771	-0.238181818181818	0.535454545454545	0.193877551020408	
