0.5600	-9.449037	-1.193338	-2.949253	-0.001403	0.008353	0.013561	0.748209	0.711126	0.663783
0.5700	-9.442930	-1.120293	-3.017454	-0.008377	0.025164	-0.009320	0.745209	0.712919	0.663608
0.5800	-9.449916	-1.142211	-3.035365	-0.012756	0.018880	0.007318	0.746647	0.710162	0.666621
0.5900	-9.487634	-1.156651	-2.958328	0.010418	0.025103	-0.016556	0.743421	0.713067	0.663965
0.6000	-9.465791	-1.108999	-3.036839	-0.014600	-0.003127	-0.006349	0.747222	0.709887	0.665882
0.6100	-9.461650	-1.132981	-2.982477	0.001893	0.023028	-0.000955	0.746107	0.711586	0.663658
0.6200	-9.427826	-1.115262	-3.048233	0.001924	0.021980	-0.003045	0.748209	0.711126	0.663783
0.6300	-9.457595	-1.148537	-2.958943	-0.028529	0.029413	0.019828	0.744919	0.712912	0.663900
0.6400	-9.449979	-1.152342	-2.951211	-0.017035	0.023085	0.015665	0.749133	0.711688	0.664458
0.6500	-9.450727	-1.118556	-2.960432	0.005035	0.008338	-0.001015	0.744588	0.712944	0.662953
0.6600	-9.460505	-1.176366	-3.022239	-0.039314	0.004304	-0.022036	0.747359	0.711673	0.665278
0.6700	-9.460397	-1.193950	-2.937729	0.001262	0.028253	0.042860	0.744267	0.712819	0.662315
0.6800	-9.419855	-1.138554	-3.012949	0.000662	0.031415	0.011593	0.749166	0.711064	0.665539
0.6900	-9.464419	-1.187431	-2.911389	-0.000290	0.008351	0.008351	0.743594	0.712304	0.664745
0.7000	-9.464967	-1.146633	-3.023631	-0.018815	0.006323	-0.003190	0.746735	0.710814	0.664620
0.7100	-9.479354	-1.185814	-2.972204	-0.032290	0.025244	-0.007314	0.745811	0.712914	0.663644
0.7200	-9.502566	-1.169135	-2.927192	-0.004501	0.039822	0.008489	0.748253	0.712117	0.665024
0.7300	-9.480851	-1.127644	-2.929345	0.004641	-0.010549	0.029130	0.745355	0.711592	0.663613
0.7400	-9.450406	-1.133707	-2.952102	-0.007308	0.008383	-0.009397	0.747648	0.711239	0.664985
0.7500	-9.443112	-1.108260	-3.044651	0.009226	0.004130	-0.003106	0.745812	0.713356	0.663646
0.7600	-9.495604	-1.138060	-2.962962	-0.006996	0.009408	0.041700	0.747355	0.710495	0.665274
0.7700	-9.469695	-1.110542	-2.991098	0.004177	0.023027	-0.015544	0.745359	0.712623	0.663616
0.7800	-9.457726	-1.126495	-3.066485	0.001656	0.023021	0.015727	0.747020	0.712010	0.664023
0.7900	-9.461651	-1.123581	-3.043777	0.022680	0.012472	-0.000936	0.745211	0.713361	0.663610
0.8000	-9.473322	-1.108921	-3.044392	-0.004473	-0.000024	0.011425	0.748210	0.711420	0.663783
0.8100	-9.488071	-1.142838	-2.924759	-0.019825	0.038834	-0.009293	0.745193	0.713970	0.662992
0.8200	-9.428391	-1.102910	-2.968956	-0.028195	0.008451	-0.001125	0.748114	0.711220	0.665476
0.8300	-9.431483	-1.132808	-2.967499	-0.008702	0.016766	0.014620	0.744934	0.713044	0.664364
0.8400	-9.432703	-1.080874	-2.962375	-0.000143	0.016744	-0.003077	0.747209	0.711674	0.665269
0.8500	-9.421033	-1.086133	-3.023059	-0.027032	0.029423	-0.012490	0.745981	0.711562	0.664423
0.8600	-9.450257	-1.132004	-3.005428	0.033540	0.027131	-0.036280	0.745851	0.710360	0.665183
0.8700	-9.488233	-1.135263	-2.928924	0.000868	0.048198	-0.005008	0.747044	0.713168	0.664646
0.8800	-9.495635	-1.138425	-2.951535	-0.000331	0.038760	0.007455	0.747163	0.709947	0.664025
0.8900	-9.446289	-1.139131	-3.012722	0.014659	0.017751	-0.021791	0.745528	0.712455	0.664244
0.9000	-9.483900	-1.157055	-2.943124	-0.026081	0.012639	-0.004226	0.747063	0.710193	0.665565
0.9100	-9.441924	-1.160558	-3.038349	-0.024330	0.021011	0.017716	0.744570	0.713258	0.662335
0.9200	-9.461051	-1.154369	-3.011880	-0.004316	0.035633	-0.004043	0.747349	0.710205	0.665118
0.9300	-9.439069	-1.119237	-3.047958	0.006062	0.014625	-0.000981	0.745170	0.712958	0.662370
0.9400	-9.426938	-1.152166	-3.057879	0.026871	0.016653	-0.004030	0.746694	0.709082	0.663531
0.9500	-9.434619	-1.144390	-3.073407	0.020899	0.012487	-0.021795	0.747604	0.712761	0.663442
0.9600	-9.434533	-1.148117	-3.073229	-0.019687	-0.004155	-0.013670	0.745839	0.709634	0.664871
0.9700	-9.476499	-1.139792	-3.012463	-0.012559	0.008399	-0.005244	0.745953	0.713512	0.663346
0.9800	-9.456846	-1.177622	-2.980372	-0.004224	0.009420	-0.007297	0.747649	0.711386	0.664985
0.9900	-9.411747	-1.160263	-3.027181	0.007912	0.025098	0.013673	0.743570	0.714101	0.663822
1.0000	-9.434425	-1.161002	-3.019369	-0.014918	0.001058	0.015566	0.747635	0.713173	0.664372
1.0100	-9.472529	-1.151620	-2.989107	-0.002124	-0.003169	-0.007350	0.748208	0.712014	0.663631
1.0200	-9.464945	-1.155790	-2.969949	-0.004522	0.010461	0.013561	0.749449	0.710487	0.665091
1.0300	-9.449657	-1.162792	-2.973531	-0.012708	0.016784	0.004180	0.744728	0.712658	0.662652
1.0400	-9.457338	-1.159717	-2.958409	-0.023799	0.039868	0.051174	0.748856	0.712701	0.665062
1.0500	-9.412261	-1.137902	-3.028249	-0.001289	0.027231	0.003226	0.745500	0.712779	0.663316
1.0600	-9.438395	-1.149173	-3.042724	-0.006517	0.006276	0.008321	0.748851	0.711376	0.665058
1.0700	-9.442619	-1.135565	-3.005314	-0.008482	0.017820	-0.001014	0.744886	0.713535	0.662818
1.0800	-9.465503	-1.119815	-3.047731	0.004874	0.031402	0.007437	0.748839	0.710649	0.664746
1.0900	-9.487868	-1.149927	-2.935830	-0.006568	0.026197	0.009459	0.745322	0.713546	0.662381
1.1000	-9.457809	-1.141569	-2.944063	0.021265	0.016659	0.025146	0.747361	0.712115	0.665279
1.1100	-9.438993	-1.123085	-3.043971	0.011849	0.014591	0.030318	0.745207	0.712330	0.663606
1.1200	-9.509800	-1.165650	-3.041397	0.008120	0.016715	0.000078	0.747037	0.711106	0.664639
1.1300	-9.502654	-1.146607	-3.049970	0.009999	0.019848	0.013654	0.745774	0.713690	0.662409
1.1400	-9.514080	-1.138549	-3.076892	0.014236	0.047100	0.004416	0.747311	0.712165	0.663732
1.1500	-9.551809	-1.139009	-3.087996	0.037172	0.070094	-0.004781	0.746407	0.714391	0.663376
1.1600	-9.600505	-1.154382	-3.105907	0.030009	0.060684	-0.011106	0.746405	0.710994	0.663674
1.1700	-9.579753	-1.217281	-3.220943	0.015205	0.060726	0.007612	0.744436	0.713834	0.662792
1.1800	-9.567439	-1.262243	-3.203667	0.031602	0.082684	0.020285	0.746128	0.712008	0.664278
1.1900	-9.550130	-1.359055	-3.191549	0.041124	0.075317	0.008812	0.744627	0.712757	0.664191
1.2000	-9.472958	-1.432673	-3.165781	0.022610	0.075386	-0.003762	0.745589	0.712837	0.666102
1.2100	-9.425857	-1.500668	-3.219921	0.043587	0.098390	-0.021307	0.743100	0.715750	0.663027
1.2200	-9.370926	-1.574734	-3.311859	0.017557	0.087991	-0.015188	0.745900	0.712825	0.666430
1.2300	-9.422786	-1.630257	-3.240351	-0.004271	0.083870	-0.013195	0.744618	0.715722	0.663581
1.2400	-9.403754	-1.637542	-3.232539	0.014355	0.054444	-0.004933	0.744167	0.713360	0.668490
1.2500	-9.378306	-1.587054	-3.280788	0.026873	0.039722	-0.007047	0.742626	0.716662	0.666863
1.2600	-9.365792	-1.470459	-3.309292	0.025736	0.044966	-0.000770	0.743799	0.713874	0.666307
1.2700	-9.319666	-1.493123	-3.384614	0.013844	0.025101	-0.038441	0.742305	0.715207	0.666376
1.2800	-9.348484	-1.548470	-3.419773	0.006206	0.016727	-0.011397	0.743859	0.713961	0.668164
1.2900	-9.346943	-1.615555	-3.416568	-0.011066	0.002117	-0.036549	0.741716	0.715791	0.666651
1.3000	-9.395015	-1.834818	-3.344843	-0.003771	0.004190	-0.038600	0.742901	0.714912	0.666256
1.3100	-9.397635	-1.878163	-3.388382	-0.025842	0.003208	-0.019911	0.741988	0.716113	0.665742
1.3200	-9.259350	-1.820908	-3.338924	-0.022527	-0.025109	-0.030462	0.743504	0.715496	0.666294
1.3300	-9.378874	-1.560600	-3.293462	0.030310	0.000923	-0.024947	0.741660	0.718065	0.664647
1.3400	-9.401137	-1.256907	-3.258417	0.010900	-0.036751	-0.042919	0.742434	0.716114	0.665614
1.3500	-9.414765	-1.320351	-3.262878	-0.026157	-0.036614	-0.065981	0.740729	0.718397	0.663665
1.3600	-9.540786	-1.085764	-3.349241	0.008581	-0.081840	-0.020204	0.743190	0.717433	0.665664
1.3700	-9.375505	-1.382396	-3.275411	-0.002781	-0.048278	0.044564	0.740430	0.718694	0.663648
1.3800	-9.067394	-1.645832	-3.211853	-0.003745	-0.056661	0.040350	0.743716	0.715730	0.663527
1.3900	-8.821843	-1.812716	-3.182879	0.078801	-0.077897	0.007159	0.742147	0.719504	0.660973
1.4000	-8.770898	-2.062644	-3.133247	0.008228	-0.082899	0.004813	0.745183	0.716788	0.662383
1.4100	-8.668759	-2.212890	-3.256115	0.013769	-0.103879	-0.017165	0.742707	0.719244	0.659770
1.4200	-8.606455	-2.307662	-3.160766	-0.043738	-0.106842	0.010781	0.744585	0.717677	0.662350
1.4300	-8.618383	-2.277121	-3.192565	-0.023034	-0.071262	0.011021	0.744197	0.718358	0.659548
1.4400	-8.774813	-2.214152	-3.171589	-0.065417	-0.079500	-0.001672	0.746367	0.717092	0.661837
1.4500	-8.988463	-2.121389	-3.189643	-0.050266	-0.073274	0.027603	0.744145	0.717523	0.657997
1.4600	-9.123477	-1.996834	-3.217418	-0.067238	-0.039672	0.048561	0.747198	0.716859	0.659723
1.4700	-9.243484	-1.854242	-3.333642	-0.102170	-0.082534	0.027385	0.746831	0.717667	0.657541
1.4800	-9.366218	-1.775014	-3.332715	-0.121083	-0.058359	0.039950	0.748313	0.715755	0.657161
1.4900	-9.473148	-1.734550	-3.273002	-0.123225	-0.070937	0.046138	0.746235	0.716337	0.657810
1.5000	-9.704608	-1.850380	-3.299934	-0.153919	-0.087596	0.015718	0.748684	0.714647	0.659497
1.5100	-9.614697	-1.818949	-3.290708	-0.160238	-0.079188	0.020951	0.747416	0.714280	0.657411
1.5200	-9.600169	-1.796987	-3.269052	-0.215936	-0.074793	-0.006324	0.748878	0.712829	0.661047
1.5300	-9.509988	-1.790716	-3.171151	-0.230747	-0.078945	0.013418	0.748385	0.715239	0.659481
1.5400	-9.449496	-1.769741	-3.320932	-0.276414	-0.043137	0.007181	0.751480	0.712168	0.662746
1.5500	-9.360505	-1.701771	-3.290633	-0.292508	-0.034710	0.042618	0.749048	0.711477	0.661826
1.5600	-9.280212	-1.567079	-3.373758	-0.320301	-0.071309	0.029838	0.752055	0.710710	0.666793
1.5700	-9.257824	-1.546124	-3.431977	-0.367837	-0.076383	0.014014	0.749764	0.710175	0.665572
1.5800	-9.309826	-1.565625	-3.556152	-0.440646	-0.059361	0.020109	0.754343	0.705928	0.668460
1.5900	-9.358124	-1.604698	-3.531097	-0.475307	-0.031959	-0.028881	0.749234	0.706561	0.668155
1.6000	-9.402775	-1.635747	-3.521666	-0.520070	-0.027616	-0.021711	0.753626	0.703534	0.674434
1.6100	-9.418543	-1.610719	-3.499929	-0.579282	-0.031610	-0.019843	0.750979	0.703350	0.676128
1.6200	-9.477420	-1.683825	-3.465556	-0.632801	-0.002052	-0.057416	0.752326	0.700535	0.680989
1.6300	-9.450558	-1.711282	-3.403592	-0.695272	-0.008136	-0.045142	0.751824	0.699258	0.684198
1.6400	-9.450898	-1.710476	-3.312354	-0.708012	0.029681	-0.103392	0.751993	0.696576	0.689761
1.6500	-9.630604	-1.636258	-3.192863	-0.781835	0.033075	-0.097366	0.749137	0.695417	0.694375
1.6600	-9.718290	-1.610046	-3.140217	-0.822326	0.078302	-0.103540	0.751230	0.692748	0.699127
1.6700	-9.737663	-1.442711	-3.030200	-0.854370	0.078416	-0.114074	0.747099	0.692557	0.705984
1.6800	-9.724964	-1.356951	-2.908907	-0.890749	0.097414	-0.114104	0.748046	0.686000	0.712817
1.6900	-9.704682	-1.261259	-2.860405	-0.915816	0.112175	-0.105775	0.745012	0.685608	0.716496
1.7000	-9.739075	-1.093281	-2.780730	-0.953772	0.124902	-0.140249	0.746156	0.682402	0.724432
1.7100	-9.774837	-1.024917	-2.730496	-0.977054	0.105043	-0.107057	0.742576	0.679448	0.730078
1.7200	-9.819169	-0.897772	-2.778094	-0.977157	0.120770	-0.101768	0.744188	0.675482	0.738659
1.7300	-9.905314	-0.784099	-2.665001	-0.971250	0.119690	-0.078815	0.741998	0.672923	0.745471
1.7400	-9.877332	-0.681839	-2.700540	-0.965020	0.103940	-0.076785	0.744306	0.668858	0.752393
1.7500	-9.852139	-0.638972	-2.626724	-0.972122	0.095548	-0.014289	0.740570	0.668276	0.757574
1.7600	-9.785225	-0.602529	-2.556716	-0.966305	0.093451	-0.058071	0.741946	0.661292	0.763813
1.7700	-9.782880	-0.571749	-2.352844	-0.947277	0.104898	-0.009990	0.738853	0.658447	0.770570
1.7800	-9.721251	-0.467939	-2.297436	-0.949015	0.097575	-0.032970	0.740937	0.653126	0.775313
1.7900	-9.711443	-0.400363	-2.308356	-0.921978	0.076512	-0.032981	0.737668	0.650012	0.781286
1.8000	-9.732284	-0.155692	-2.289507	-0.884482	0.112041	-0.045197	0.739033	0.644075	0.787065
1.8100	-9.760229	0.089226	-2.399921	-0.838681	0.116083	-0.053365	0.736642	0.641566	0.792320
1.8200	-9.849450	0.360690	-2.450299	-0.780586	0.130564	-0.051016	0.738919	0.638272	0.798162
1.8300	-9.933911	0.610530	-2.636585	-0.724764	0.147144	-0.035110	0.734740	0.637243	0.803624
1.8400	-10.122349	0.755804	-2.649740	-0.663312	0.168928	0.022547	0.736072	0.631781	0.808321
1.8500	-10.312936	0.834885	-2.690129	-0.625097	0.194973	0.107256	0.732618	0.630181	0.813052
1.8600	-10.373089	0.831906	-2.754186	-0.576807	0.191680	0.070908	0.732762	0.625898	0.817990
1.8700	-10.280521	0.738402	-2.678140	-0.486290	0.211268	0.129694	0.731992	0.622522	0.822413
1.8800	-10.035764	0.618919	-2.735101	-0.459900	0.188090	0.175549	0.734505	0.619290	0.826261
1.8900	-9.776027	0.479503	-2.623883	-0.412422	0.152266	0.200559	0.731434	0.616866	0.829004
1.9000	-9.433900	0.390521	-2.637403	-0.405411	0.196276	0.213306	0.733792	0.612457	0.832839
1.9100	-9.212826	0.305864	-2.635006	-0.360874	0.145788	0.227810	0.732362	0.610623	0.835219
1.9200	-9.068913	0.294945	-2.662187	-0.394074	0.154290	0.224612	0.735732	0.603141	0.838179
1.9300	-8.988748	0.268932	-2.726195	-0.387721	0.174229	0.140273	0.732677	0.603658	0.841086
1.9400	-9.058075	0.153853	-2.666912	-0.357480	0.185665	0.130002	0.735029	0.600290	0.844616
1.9500	-9.103540	0.169960	-2.735798	-0.383538	0.204659	0.061190	0.731205	0.598761	0.847162
1.9600	-9.233750	0.245175	-2.730819	-0.349832	0.202462	0.027927	0.734329	0.595661	0.851356
1.9700	-9.281379	0.363612	-2.857838	-0.334480	0.161541	-0.024352	0.730670	0.594116	0.854375
1.9800	-9.319476	0.560562	-2.988694	-0.329905	0.189851	-0.057566	0.730595	0.591382	0.856988
1.9900	-9.461403	0.673452	-3.122344	-0.301066	0.189745	-0.040788	0.727212	0.592815	0.858953
2.0000	-9.507597	0.728289	-3.238719	-0.275869	0.168696	-0.057487	0.730165	0.589294	0.862517
2.0100	-9.574447	0.692576	-3.331580	-0.270164	0.181243	-0.021957	0.726126	0.589309	0.862893
2.0200	-9.548581	0.724308	-3.375130	-0.220771	0.185255	0.009507	0.728051	0.586956	0.867017
2.0300	-9.477818	0.775786	-3.423768	-0.221351	0.178947	0.051182	0.723981	0.586411	0.866462
2.0400	-9.393280	0.897113	-3.551920	-0.196525	0.183054	0.057541	0.726725	0.585018	0.872647
2.0500	-9.336636	0.888951	-3.491106	-0.185508	0.162032	0.088756	0.723588	0.585025	0.873077
2.0600	-9.220098	0.759206	-3.546610	-0.151164	0.184986	0.080640	0.725891	0.579045	0.875359
2.0700	-9.154499	0.542100	-3.582330	-0.179289	0.168302	0.088807	0.722155	0.579646	0.875754
2.0800	-9.046036	0.420329	-3.543079	-0.159732	0.149355	0.103379	0.723795	0.577428	0.880326
2.0900	-8.908606	0.365009	-3.583294	-0.171810	0.174575	0.073222	0.721102	0.578325	0.880476
2.1000	-8.826386	0.413495	-3.647087	-0.194320	0.193537	0.047172	0.722660	0.574119	0.882719
2.1100	-8.861155	0.450873	-3.675239	-0.215617	0.173702	0.013640	0.719424	0.575850	0.884538
2.1200	-9.011121	0.398756	-3.660203	-0.237536	0.153849	0.023898	0.721314	0.570870	0.887880
2.1300	-9.158310	0.415311	-3.812012	-0.224668	0.149624	-0.004232	0.717183	0.573046	0.889801
2.1400	-9.377372	0.414736	-3.825549	-0.251490	0.190617	-0.021850	0.718468	0.571179	0.892653
2.1500	-9.405144	0.324310	-3.927490	-0.255301	0.181203	-0.044846	0.715825	0.569365	0.894652
2.1600	-9.443633	0.357514	-3.944005	-0.290280	0.139389	-0.062890	0.715117	0.567407	0.896148
2.1700	-9.439881	0.385556	-4.120319	-0.292405	0.141491	-0.059759	0.714807	0.569487	0.900306
2.1800	-9.454463	0.517529	-4.065689	-0.261388	0.183326	-0.055283	0.714546	0.565164	0.901976
2.1900	-9.382558	0.694269	-4.188797	-0.255291	0.135065	-0.039855	0.712234	0.566273	0.904622
2.2000	-9.286453	0.785618	-4.186295	-0.253795	0.202152	-0.007205	0.710195	0.562235	0.906958
2.2100	-9.159006	0.843522	-4.281303	-0.244510	0.170660	0.001016	0.708177	0.561280	0.909615
2.2200	-9.053390	0.844495	-4.240311	-0.256241	0.193760	0.019856	0.708869	0.558967	0.912739
2.2300	-8.977404	0.813776	-4.159545	-0.255646	0.202132	0.050136	0.708490	0.559638	0.914881
2.2400	-8.968749	0.765369	-4.153486	-0.256906	0.193740	0.066774	0.707544	0.557471	0.918370
2.2500	-8.923091	0.737351	-4.061212	-0.257696	0.179071	0.051061	0.703640	0.554396	0.918589
2.2600	-8.883197	0.630781	-3.961325	-0.282015	0.174945	0.082240	0.706908	0.550858	0.922636
2.2700	-8.783315	0.558268	-3.954796	-0.268825	0.156049	0.033188	0.703182	0.552633	0.923191
2.2800	-8.662434	0.561397	-3.971068	-0.297297	0.141484	-0.007642	0.703583	0.547209	0.926905
2.2900	-8.601918	0.563813	-4.005866	-0.305747	0.105856	0.006756	0.702734	0.548346	0.928402
2.3000	-8.503194	0.562765	-4.139667	-0.330367	0.135310	-0.018208	0.703725	0.545293	0.931542
2.3100	-8.545524	0.595155	-4.133295	-0.321709	0.137389	-0.043194	0.701097	0.543464	0.934004
2.3200	-8.553667	0.640002	-4.260886	-0.367125	0.149087	-0.064143	0.701205	0.540400	0.937709
2.3300	-8.611231	0.684703	-4.300627	-0.344058	0.140627	-0.078703	0.697928	0.541582	0.938288
2.3400	-8.748094	0.713570	-4.247738	-0.329009	0.103891	-0.110110	0.699204	0.537064	0.941131
2.3500	-8.831268	0.879303	-4.247454	-0.318317	0.139484	-0.062983	0.695364	0.536880	0.943063
2.3600	-8.889839	0.973671	-4.327600	-0.334957	0.078754	-0.126933	0.696984	0.536307	0.946866
2.3700	-8.891305	1.036907	-4.326818	-0.320714	0.126932	-0.112057	0.692672	0.535558	0.948149
2.3800	-8.913414	0.995613	-4.214383	-0.307014	0.097531	-0.122579	0.694059	0.532556	0.949613
2.3900	-8.829439	0.955947	-4.197900	-0.292548	0.063924	-0.113308	0.693855	0.533054	0.952538
2.4000	-8.800773	1.047194	-4.354614	-0.261842	0.055450	-0.153910	0.693837	0.530854	0.952221
2.4100	-8.741830	1.106928	-4.319891	-0.247742	0.036513	-0.120589	0.690013	0.531987	0.954466
2.4200	-8.585607	1.224393	-4.395154	-0.222595	0.010220	-0.133143	0.692166	0.528964	0.956440
2.4300	-8.480365	1.244610	-4.374097	-0.207957	-0.004507	-0.138378	0.689446	0.533435	0.955364
2.4400	-8.343416	1.207316	-4.396158	-0.183054	0.014282	-0.139247	0.690153	0.528298	0.959252
2.4500	-8.260319	1.209376	-4.404488	-0.214303	-0.005538	-0.130063	0.688339	0.529507	0.958683
2.4600	-8.132228	1.227577	-4.421536	-0.155768	0.002664	-0.157980	0.690031	0.527681	0.960169
2.4700	-7.968051	1.129360	-4.265939	-0.161959	-0.035063	-0.156097	0.686865	0.530673	0.959371
2.4800	-7.804091	1.066313	-4.279361	-0.169560	-0.049695	-0.204155	0.689325	0.527937	0.961518
2.4900	-7.719740	1.007403	-4.242943	-0.152306	-0.100066	-0.242918	0.685868	0.530922	0.961011
2.5000	-7.677689	0.985950	-4.242230	-0.121003	-0.093876	-0.254253	0.688906	0.529978	0.962272
2.5100	-7.771420	0.963350	-4.297488	-0.093625	-0.123318	-0.277242	0.684518	0.533001	0.960782
2.5200	-7.850476	1.118959	-4.327174	-0.064460	-0.075179	-0.289425	0.686586	0.532723	0.959824
2.5300	-7.917563	1.408458	-4.344354	-0.026893	-0.119342	-0.296810	0.682963	0.535282	0.958842
2.5400	-7.907212	1.781926	-4.373750	-0.008465	-0.161357	-0.272969	0.687218	0.535791	0.960489
2.5500	-7.959062	1.881069	-4.248809	0.043940	-0.157358	-0.234196	0.686581	0.538345	0.959069
2.5600	-7.960794	1.941262	-4.152803	0.096160	-0.181678	-0.178877	0.687129	0.538689	0.957404
2.5700	-7.998097	2.086112	-4.167074	0.173654	-0.164127	-0.153510	0.686055	0.543745	0.956119
